id,title,category,price_raw,price,price_original_raw,price_original,discount_percent,url,image_small,image_large,description,promo_type,scrape_date
5584,Ahwak Eau de Parfum 100 ml Sahari,Eau de Parfum Femme,"58,812 TND",58.812,"67,600 TND",67.6,13.0,https://cherrybeauty.tn/5584-ahwak-eau-de-parfum-100-ml-sahari.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/9807-home_default/ahwak-eau-de-parfum-100-ml-sahari.jpg,Ahwak Eau de Parfum 100 ml Sahari,Promotion,2025-11-24
5451,Asdaaf Amerat El Arab Privé Rose – Eau de Parfum 100 ml – Dupe Delina Parfums de Marly,Eau de Parfum Femme,"60,813 TND",60.813,"69,900 TND",69.9,13.0,https://cherrybeauty.tn/5451-asdaaf-amerat-el-arab-prive-rose-eau-de-parfum-100-ml-dupe-delina-parfums-de-marly.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/9552-home_default/asdaaf-amerat-el-arab-prive-rose-eau-de-parfum-100-ml-dupe-delina-parfums-de-marly.jpg,Asdaaf Amerat El Arab Privé Rose – Eau de Parfum 100 ml – Dupe Delina Parfums de Marly,Promotion,2025-11-24
5450,Asdaaf Amerat El Arab – Eau de Parfum 100 ml – Dupe My Way Armani,Eau de Parfum Femme,"60,813 TND",60.813,"69,900 TND",69.9,13.0,https://cherrybeauty.tn/5450-asdaaf-amerat-el-arab-eau-de-parfum-100-ml-dupe-my-way-armani.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/9550-home_default/asdaaf-amerat-el-arab-eau-de-parfum-100-ml-dupe-my-way-armani.jpg,Asdaaf Amerat El Arab – Eau de Parfum 100 ml – Dupe My Way Armani,Promotion,2025-11-24
5864,Astus Candel Eau de Parfum Femme 30ml – Sensuelle et Gourmande,Eau de Parfum Femme,"12,093 TND",12.093,"13,900 TND",13.9,13.0,https://cherrybeauty.tn/5864-astus-candel-eau-de-parfum-femme-30ml-sensuelle-et-gourmande.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/10162-home_default/astus-candel-eau-de-parfum-femme-30ml-sensuelle-et-gourmande.jpg,Astus Candel Eau de Parfum Femme 30ml – Sensuelle et Gourmande,Promotion,2025-11-24
5853,"Astus Glow Eau de Parfum Femme 30ml – Dupe Chloé, Élégance & Douceur Florale",Eau de Parfum Femme,"12,093 TND",12.093,"13,900 TND",13.9,13.0,https://cherrybeauty.tn/5853-astus-glow-eau-de-parfum-femme-30ml-dupe-chloe-elegance-douceur-florale.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/10152-home_default/astus-glow-eau-de-parfum-femme-30ml-dupe-chloe-elegance-douceur-florale.jpg,"Astus Glow Eau de Parfum Femme 30ml – Dupe Chloé, Élégance & Douceur Florale",Promotion,2025-11-24
5797,"Astus Glowy Mood Eau de Parfum Pailletée 30ml – Brillance, Douceur & Élégance",Eau de Parfum Femme,"12,963 TND",12.963,"14,900 TND",14.9,13.0,https://cherrybeauty.tn/5797-astus-glowy-mood-eau-de-parfum-pailletee-30ml-brillance-douceur-elegance.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/10069-home_default/astus-glowy-mood-eau-de-parfum-pailletee-30ml-brillance-douceur-elegance.jpg,"Astus Glowy Mood Eau de Parfum Pailletée 30ml – Brillance, Douceur & Élégance",Promotion,2025-11-24
5861,Astus Guirez Eau de Parfum Femme 30ml – Élégance boisée et sensualité orientale,Eau de Parfum Femme,"12,093 TND",12.093,"13,900 TND",13.9,13.0,https://cherrybeauty.tn/5861-astus-guirez-eau-de-parfum-femme-30ml-elegance-boisee-et-sensualite-orientale.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/10159-home_default/astus-guirez-eau-de-parfum-femme-30ml-elegance-boisee-et-sensualite-orientale.jpg,Astus Guirez Eau de Parfum Femme 30ml – Élégance boisée et sensualité orientale,Promotion,2025-11-24
5879,Astus Inter Venchy Eau de Parfum Femme 30ml – Élégance et Séduction,Eau de Parfum Femme,"12,093 TND",12.093,"13,900 TND",13.9,13.0,https://cherrybeauty.tn/5879-astus-inter-venchy-eau-de-parfum-femme-30ml-elegance-et-seduction.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/10178-home_default/astus-inter-venchy-eau-de-parfum-femme-30ml-elegance-et-seduction.jpg,Astus Inter Venchy Eau de Parfum Femme 30ml – Élégance et Séduction,Promotion,2025-11-24
5850,Astus Jasmin Eau de Parfum 30ml – L’Essence Nostalgique de Sidi Bou Saïd,Eau de Parfum Femme,"11,223 TND",11.223,"12,900 TND",12.9,13.0,https://cherrybeauty.tn/5850-astus-jasmin-eau-de-parfum-30ml-l-essence-nostalgique-de-sidi-bou-said.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/10149-home_default/astus-jasmin-eau-de-parfum-30ml-l-essence-nostalgique-de-sidi-bou-said.jpg,Astus Jasmin Eau de Parfum 30ml – L’Essence Nostalgique de Sidi Bou Saïd,Promotion,2025-11-24
5834,Astus Musc Parfum 30ml – L’Esprit de la Médina & de la Mosquée Zitouna,Eau de Parfum Femme,"10,962 TND",10.962,"12,600 TND",12.6,13.0,https://cherrybeauty.tn/5834-astus-musc-parfum-30ml-l-esprit-de-la-medina-de-la-mosquee-zitouna.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/10133-home_default/astus-musc-parfum-30ml-l-esprit-de-la-medina-de-la-mosquee-zitouna.jpg,Astus Musc Parfum 30ml – L’Esprit de la Médina & de la Mosquée Zitouna,Promotion,2025-11-24
5928,Astus Night Or Eau de Parfum Femme 30ml – Dupe Trésor La Nuit Lancôme,Eau de Parfum Femme,"12,093 TND",12.093,"13,900 TND",13.9,13.0,https://cherrybeauty.tn/5928-astus-night-or-eau-de-parfum-femme-30ml-dupe-tresor-la-nuit-lancome.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/10252-home_default/astus-night-or-eau-de-parfum-femme-30ml-dupe-tresor-la-nuit-lancome.jpg,Astus Night Or Eau de Parfum Femme 30ml – Dupe Trésor La Nuit Lancôme,Promotion,2025-11-24
5832,Astus Parfum Full 30ml – Fraîcheur Florale & Souvenir de Tunis,Eau de Parfum Femme,"10,353 TND",10.353,"11,900 TND",11.9,13.0,https://cherrybeauty.tn/5832-astus-parfum-full-30ml-fraicheur-florale-souvenir-de-tunis.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/10131-home_default/astus-parfum-full-30ml-fraicheur-florale-souvenir-de-tunis.jpg,Astus Parfum Full 30ml – Fraîcheur Florale & Souvenir de Tunis,Promotion,2025-11-24
5856,"Astus Perfect Girl Eau de Parfum Femme 30ml – Dupe Good Girl, Élégance & Séduction",Eau de Parfum Femme,"12,093 TND",12.093,"13,900 TND",13.9,13.0,https://cherrybeauty.tn/5856-astus-perfect-girl-eau-de-parfum-femme-30ml-dupe-good-girl-elegance-seduction.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/10163-home_default/astus-perfect-girl-eau-de-parfum-femme-30ml-dupe-good-girl-elegance-seduction.jpg,"Astus Perfect Girl Eau de Parfum Femme 30ml – Dupe Good Girl, Élégance & Séduction",Promotion,2025-11-24
5866,Astus Resistent Eau de Parfum Femme 30ml – Élégance et Séduction,Eau de Parfum Femme,"12,093 TND",12.093,"13,900 TND",13.9,13.0,https://cherrybeauty.tn/5866-astus-resistent-eau-de-parfum-femme-30ml-elegance-et-seduction.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/10165-home_default/astus-resistent-eau-de-parfum-femme-30ml-elegance-et-seduction.jpg,Astus Resistent Eau de Parfum Femme 30ml – Élégance et Séduction,Promotion,2025-11-24
5837,Astus Rose Eau de Parfum 30ml – L’Âme du Printemps Tunisien,Eau de Parfum Femme,"11,223 TND",11.223,"12,900 TND",12.9,13.0,https://cherrybeauty.tn/5837-astus-rose-eau-de-parfum-30ml-l-ame-du-printemps-tunisien.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/10136-home_default/astus-rose-eau-de-parfum-30ml-l-ame-du-printemps-tunisien.jpg,Astus Rose Eau de Parfum 30ml – L’Âme du Printemps Tunisien,Promotion,2025-11-24
5831,Astus Tabacco Mood Parfum Anti-Tabac 30ml – Fraîcheur & Élégance Boisée,Eau de Parfum Femme,"10,353 TND",10.353,"11,900 TND",11.9,13.0,https://cherrybeauty.tn/5831-astus-tabacco-mood-parfum-antitabac-30ml-fraicheur-elegance-boisee.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/10130-home_default/astus-tabacco-mood-parfum-antitabac-30ml-fraicheur-elegance-boisee.jpg,Astus Tabacco Mood Parfum Anti-Tabac 30ml – Fraîcheur & Élégance Boisée,Promotion,2025-11-24
5859,"Astus Yole Eau de Parfum Femme 30ml – Dupe Idôle Lancôme, Élégance et Fraîcheur",Eau de Parfum Femme,"12,093 TND",12.093,"13,900 TND",13.9,13.0,https://cherrybeauty.tn/5859-astus-yole-eau-de-parfum-femme-30ml-dupe-idole-lancome-elegance-et-fraicheur.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/10157-home_default/astus-yole-eau-de-parfum-femme-30ml-dupe-idole-lancome-elegance-et-fraicheur.jpg,"Astus Yole Eau de Parfum Femme 30ml – Dupe Idôle Lancôme, Élégance et Fraîcheur",Promotion,2025-11-24
5878,Astus Yve Libre Eau de Parfum Femme 30ml – Audace et Élégance,Eau de Parfum Femme,"12,093 TND",12.093,"13,900 TND",13.9,13.0,https://cherrybeauty.tn/5878-astus-yve-libre-eau-de-parfum-femme-30ml-audace-et-elegance.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/10177-home_default/astus-yve-libre-eau-de-parfum-femme-30ml-audace-et-elegance.jpg,Astus Yve Libre Eau de Parfum Femme 30ml – Audace et Élégance,Promotion,2025-11-24
4392,Azal Azalea Parfum Pink Edition Eau de Parfum 50ml,Eau de Parfum Femme,"27,753 TND",27.753,"31,900 TND",31.9,13.0,https://cherrybeauty.tn/4392-azal-azalea-parfum-pink-edition-eau-de-parfum-50ml.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/7647-home_default/azal-azalea-parfum-pink-edition-eau-de-parfum-50ml.jpg,Azal Azalea Parfum Pink Edition Eau de Parfum 50ml,Promotion,2025-11-24
4393,Azal Azalea Parfum Purple Edition Eau de Parfum 50ml,Eau de Parfum Femme,"27,753 TND",27.753,"31,900 TND",31.9,13.0,https://cherrybeauty.tn/4393-azal-azalea-parfum-purple-edition-eau-de-parfum-50ml.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/7650-home_default/azal-azalea-parfum-purple-edition-eau-de-parfum-50ml.jpg,Azal Azalea Parfum Purple Edition Eau de Parfum 50ml,Promotion,2025-11-24
5582,Black Crystal Eau de Parfum 100 ml,Eau de Parfum Femme,"69,731 TND",69.731,"80,150 TND",80.15,13.0,https://cherrybeauty.tn/5582-black-crystal-eau-de-parfum-100-ml.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/9805-home_default/black-crystal-eau-de-parfum-100-ml.jpg,Black Crystal Eau de Parfum 100 ml,Promotion,2025-11-24
4436,Challenge Beverly Hills Polo Club - Eau de Parfum pour Femme 100ml,Eau de Parfum Femme,"232,725 TND",232.725,"267,500 TND",267.5,13.0,https://cherrybeauty.tn/4436-challenge-beverly-hills-polo-club-eau-de-parfum-pour-femme-100ml.html,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAAICAgICAgICAgIDAgICAwQDAgIDBAQEBAQEBAQGBAUFBQUEBgYHBwcHBwYJCQoKCQkMDAwMDAwMDAwMDAwMDAz/2wBDAQIDAwUEBQkGBgkNCggKDQ8ODg4ODw8MDAwMDA8PDAwMDAwMDwwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAwMDAz/wAARCAABAAEDAREAAhEBAxEB/8QAFAABAAAAAAAAAAAAAAAAAAAACf/EABQQAQAAAAAAAAAAAAAAAAAAAAD/xAAUAQEAAAAAAAAAAAAAAAAAAAAA/8QAFBEBAAAAAAAAAAAAAAAAAAAAAP/aAAwDAQACEQMRAD8AdAH/2Q==",https://cherrybeauty.tn/7736-home_default/challenge-beverly-hills-polo-club-eau-de-parfum-pour-femme-100ml.jpg,Challenge Beverly Hills Polo Club - Eau de Parfum pour Femme 100ml,Promotion,2025-11-24
